ID,pred
672,0.11675836
673,0.11675836
674,0.11675836
675,0.11675836
676,0.11675836
677,0.11675836
678,0.11675836
679,0.11675836
680,0.11675836
681,0.11675836
682,0.11675836
683,0.11675836
684,0.11675836
685,0.11675836
686,0.11675836
687,0.11675836
688,0.11675836
689,0.11675836
690,0.11675836
691,0.11675836
692,0.11675836
693,0.11675836
694,0.11675836
695,0.11675836
696,0.11675836
697,0.11675836
698,0.11675836
699,0.11675836
700,0.11675836
701,0.11675836
702,0.11675836
703,0.11675836
704,0.11675836
705,0.11675836
706,0.11675836
707,0.11675836
708,0.11675836
709,0.11675838
710,0.11675836
711,0.11675836
712,0.11675836
713,0.11675838
714,0.11675838
715,0.11675836
716,0.11675836
717,0.11675836
718,0.11675836
719,0.11675838
720,0.11675836
721,0.11675836
722,0.11675836
723,0.11675836
724,0.11675836
725,0.11675836
726,0.11675836
727,0.11675836
728,0.11675836
729,0.11675836
730,0.11675836
731,0.11675836
732,0.11675836
733,0.11675836
734,0.11675836
735,0.11675836
736,0.11675836
737,0.11675836
738,0.11675838
739,0.11675836
740,0.11675836
741,0.11675836
742,0.11675838
743,0.11675836
744,0.11675836
745,0.11675836
746,0.11675838
747,0.11675836
748,0.11675836
749,0.11675836
750,0.11675836
751,0.11675836
752,0.11675836
753,0.11675836
754,0.11675836
755,0.11675836
756,0.11675836
757,0.11675836
758,0.11675836
759,0.11675836
760,0.11675836
761,0.11675836
762,0.11675836
763,0.11675836
764,0.11675836
765,0.11675836
766,0.11675836
767,0.11675836
768,0.11675836
769,0.11675836
770,0.11675836
771,0.11675836
772,0.11675836
773,0.11675836
774,0.11675836
775,0.11675836
776,0.11675836
777,0.11675836
778,0.11675836
779,0.11675838
780,0.11675838
781,0.11675836
782,0.11675836
783,0.11675836
784,0.11675836
785,0.11675836
786,0.11675836
787,0.11675836
788,0.11675836
789,0.11675836
790,0.11675836
791,0.11675836
792,0.11675836
793,0.11675836
794,0.11675836
795,0.11675836
796,0.11675836
797,0.11675836
798,0.11675836
799,0.11675836
800,0.11675836
801,0.11675836
802,0.11675836
803,0.11675836
804,0.11675838
805,0.11675836
806,0.11675836
807,0.11675836
808,0.11675836
809,0.11675836
810,0.11675838
811,0.11675836
812,0.11675838
813,0.11675836
814,0.11675836
815,0.11675836
816,0.11675836
817,0.11675836
818,0.11675836
819,0.11675836
820,0.11675836
821,0.11675836
822,0.11675836
823,0.11675836
824,0.11675836
825,0.11675836
826,0.11675836
827,0.11675836
828,0.11675836
829,0.11675836
830,0.11675836
831,0.11675836
832,0.11675836
833,0.11675838
834,0.11675838
835,0.11675836
836,0.11675836
837,0.11675836
838,0.11675836
839,0.11675836
840,0.11675836
841,0.11675836
842,0.11675836
843,0.11675836
844,0.11675836
845,0.11675836
846,0.11675836
847,0.11675836
848,0.11675836
849,0.11675836
850,0.11675836
851,0.11675836
852,0.11675836
853,0.11675836
854,0.11675836
855,0.11675836
856,0.11675836
857,0.11675836
858,0.11675838
859,0.11675836
860,0.11675836
861,0.11675836
862,0.11675836
863,0.11675836
864,0.11675836
865,0.11675836
866,0.11675836
867,0.11675836
868,0.11675836
869,0.11675836
870,0.11675836
871,0.11675836
872,0.11675836
873,0.11675836
874,0.11675836
875,0.11675836
876,0.11675836
877,0.11675836
878,0.11675836
879,0.11675836
880,0.11675836
881,0.11675836
882,0.11675836
883,0.11675836
884,0.11675838
885,0.11675836
886,0.11675836
887,0.11675836
888,0.11675836
889,0.11675836
890,0.11675836
891,0.11675836
892,0.11675836
893,0.11675836
894,0.11675836
895,0.11675836
896,0.11675836
897,0.11675836
898,0.11675836
899,0.11675836
900,0.11675836
901,0.11675836
902,0.11675836
903,0.11675836
904,0.11675836
905,0.11675836
906,0.11675836
907,0.11675836
908,0.11675836
909,0.11675836
910,0.11675836
911,0.11675836
912,0.11675838
913,0.11675836
914,0.11675836
915,0.11675836
916,0.11675836
917,0.11675836
918,0.11675836
919,0.11675836
920,0.11675836
921,0.11675836
922,0.11675836
923,0.11675836
924,0.11675836
925,0.11675836
926,0.11675836
927,0.11675836
928,0.11675836
929,0.11675836
930,0.11675836
931,0.11675836
932,0.11675836
933,0.11675836
934,0.11675836
935,0.11675836
936,0.11675836
937,0.11675836
938,0.11675836
939,0.11675838
940,0.11675836
941,0.11675836
942,0.11675836
943,0.11675836
944,0.11675836
945,0.11675836
946,0.11675836
947,0.11675836
948,0.11675836
949,0.11675836
950,0.11675836
951,0.11675836
952,0.11675836
953,0.11675836
954,0.11675836
955,0.11675838
956,0.11675836
957,0.11675836
958,0.11675836
959,0.11675836
960,0.11675836
961,0.11675836
962,0.11675836
963,0.11675836
964,0.11675836
965,0.11675836
966,0.11675836
967,0.11675836
968,0.11675836
969,0.11675836
970,0.11675836
971,0.11675836
972,0.11675836
973,0.11675836
974,0.11675836
975,0.11675838
976,0.11675836
977,0.11675836
978,0.11675836
979,0.11675836
980,0.11675836
981,0.11675836
982,0.11675836
983,0.11675836
984,0.11675836
985,0.11675836
986,0.11675836
987,0.11675836
988,0.11675836
989,0.11675836
990,0.11675836
991,0.11675836
992,0.11675836
993,0.11675836
994,0.11675836
995,0.11675836
996,0.11675836
997,0.11675836
998,0.11675836
999,0.11675836
1000,0.11675836
1001,0.11675836
1002,0.11675836
1003,0.11675836
1004,0.11675836
1005,0.11675836
1006,0.11675836
1007,0.11675836
1008,0.11675836
1009,0.11675836
1010,0.11675836
1011,0.11675836
1012,0.11675836
1013,0.11675836
1014,0.11675836
1015,0.11675836
1016,0.11675836
1017,0.11675836
1018,0.11675836
1019,0.11675836
1020,0.11675836
1021,0.11675836
1022,0.11675836
1023,0.11675836
1024,0.11675836
1025,0.11675836
1026,0.11675836
1027,0.11675836
1028,0.11675836
1029,0.11675836
1030,0.11675836
1031,0.11675836
1032,0.11675836
1033,0.11675836
1034,0.11675836
1035,0.11675838
1036,0.11675836
1037,0.11675836
1038,0.11675836
1039,0.11675836
1040,0.11675836
1041,0.11675836
1042,0.11675836
1043,0.11675836
1044,0.11675836
1045,0.11675836
1046,0.11675836
1047,0.11675836
1048,0.11675838
1049,0.11675836
1050,0.11675836
1051,0.11675836
1052,0.11675836
1053,0.11675836
1054,0.11675836
1055,0.11675836
1056,0.11675836
1057,0.11675836
1058,0.11675836
1059,0.11675836
1060,0.11675836
1061,0.11675836
1062,0.11675836
1063,0.11675838
1064,0.11675836
1065,0.11675836
1066,0.11675836
1067,0.11675836
1068,0.11675836
1069,0.11675836
1070,0.11675836
1071,0.11675836
1072,0.11675836
1073,0.11675836
1074,0.11675836
1075,0.11675836
1076,0.11675836
1077,0.11675836
1078,0.11675836
1079,0.11675836
1080,0.11675836
1081,0.11675836
1082,0.11675836
1083,0.11675836
1084,0.11675836
1085,0.11675836
1086,0.11675836
1087,0.11675836
1088,0.11675836
1089,0.11675838
1090,0.11675836
1091,0.11675836
1092,0.11675836
1093,0.11675836
1094,0.11675836
1095,0.11675836
1096,0.11675836
1097,0.11675836
1098,0.11675836
1099,0.11675836
1100,0.11675836
1101,0.11675838
1102,0.11675836
1103,0.11675836
1104,0.11675836
1105,0.11675836
1106,0.11675836
1107,0.11675838
1108,0.11675836
1109,0.11675836
1110,0.11675836
1111,0.11675836
1112,0.11675836
1113,0.11675836
1114,0.11675836
1115,0.11675836
1116,0.11675836
1117,0.11675836
1118,0.11675836
1119,0.11675836
1120,0.11675836
1121,0.11675836
1122,0.11675836
1123,0.11675836
1124,0.11675836
1125,0.11675836
1126,0.11675836
1127,0.11675836
1128,0.11675836
1129,0.11675836
1130,0.11675836
1131,0.11675836
1132,0.11675836
1133,0.11675836
1134,0.11675836
1135,0.11675836
1136,0.11675836
1137,0.11675836
1138,0.11675836
1139,0.11675836
1140,0.11675836
1141,0.11675836
1142,0.11675836
1143,0.11675836
1144,0.11675836
1145,0.11675838
1146,0.11675836
1147,0.11675836
1148,0.11675836
1149,0.11675836
1150,0.11675836
1151,0.11675836
1152,0.11675836
1153,0.11675836
1154,0.11675836
1155,0.11675836
1156,0.11675836
1157,0.11675836
1158,0.11675836
1159,0.11675836
1160,0.11675836
1161,0.11675836
1162,0.11675836
1163,0.11675836
1164,0.11675836
1165,0.11675836
1166,0.11675836
1167,0.11675836
1168,0.11675836
1169,0.11675836
1170,0.11675836
1171,0.11675836
1172,0.11675836
1173,0.11675836
1174,0.11675836
1175,0.11675836
1176,0.11675836
1177,0.11675836
1178,0.11675836
1179,0.11675836
1180,0.11675836
1181,0.11675836
1182,0.11675836
1183,0.11675836
1184,0.11675836
1185,0.11675836
1186,0.11675836
1187,0.11675836
1188,0.11675836
1189,0.11675836
1190,0.11675836
1191,0.11675836
1192,0.11675836
1193,0.11675836
1194,0.11675836
1195,0.11675836
1196,0.11675836
1197,0.11675836
1198,0.11675836
1199,0.11675836
1200,0.11675836
1201,0.11675836
1202,0.11675836
1203,0.11675836
1204,0.11675836
1205,0.11675836
1206,0.11675836
1207,0.11675836
1208,0.11675836
1209,0.11675836
1210,0.11675836
1211,0.11675836
1212,0.11675836
1213,0.11675836
1214,0.11675836
1215,0.11675836
1216,0.11675836
1217,0.11675836
1218,0.11675836
1219,0.11675836
1220,0.11675836
1221,0.11675836
1222,0.11675836
1223,0.11675836
1224,0.11675836
1225,0.11675836
1226,0.11675836
1227,0.11675836
1228,0.11675836
1229,0.11675836
1230,0.11675836
1231,0.11675836
1232,0.11675836
1233,0.11675836
1234,0.11675836
1235,0.11675836
1236,0.11675836
1237,0.11675836
1238,0.11675838
1239,0.11675836
1240,0.11675836
1241,0.11675836
1242,0.11675836
1243,0.11675836
1244,0.11675836
1245,0.11675836
1246,0.11675836
1247,0.11675836
1248,0.11675836
1249,0.11675836
1250,0.11675836
1251,0.11675836
1252,0.11675836
1253,0.11675836
1254,0.11675836
1255,0.11675836
1256,0.11675836
1257,0.11675838
1258,0.11675836
1259,0.11675836
1260,0.11675836
1261,0.11675836
1262,0.11675838
1263,0.11675836
1264,0.11675836
1265,0.11675836
1266,0.11675836
1267,0.11675836
1268,0.11675836
1269,0.11675836
1270,0.11675836
1271,0.11675836
1272,0.11675838
1273,0.11675836
1274,0.11675836
1275,0.11675836
1276,0.11675836
1277,0.11675836
1278,0.11675838
1279,0.11675836
1280,0.11675838
1281,0.11675836
1282,0.11675836
1283,0.11675836
1284,0.11675836
1285,0.11675836
1286,0.11675836
1287,0.11675836
1288,0.11675836
1289,0.11675836
1290,0.11675836
1291,0.11675836
1292,0.11675836
1293,0.11675836
1294,0.11675836
1295,0.11675836
1296,0.11675836
1297,0.11675836
1298,0.11675836
1299,0.11675836
1300,0.11675836
1301,0.11675836
1302,0.11675836
1303,0.11675836
1304,0.11675836
1305,0.11675836
1306,0.11675836
1307,0.11675836
1308,0.11675838
1309,0.11675836
1310,0.11675836
1311,0.11675838
1312,0.11675836
1313,0.11675836
1314,0.11675836
1315,0.11675836
1316,0.11675836
1317,0.11675836
1318,0.11675836
1319,0.11675836
1320,0.11675836
1321,0.11675836
1322,0.11675836
1323,0.11675836
1324,0.11675836
1325,0.11675836
1326,0.11675836
1327,0.11675836
1328,0.11675836
1329,0.11675836
1330,0.11675836
1331,0.11675836
1332,0.11675836
1333,0.11675836
1334,0.11675836
1335,0.11675836
1336,0.11675836
1337,0.11675836
1338,0.11675836
1339,0.11675836
1340,0.11675836
1341,0.11675836
1342,0.11675836
1343,0.11675836
1344,0.11675836
1345,0.11675836
1346,0.11675838
1347,0.11675836
1348,0.11675836
1349,0.11675836
1350,0.11675836
1351,0.11675836
1352,0.11675836
1353,0.11675836
1354,0.11675836
1355,0.11675836
1356,0.11675836
1357,0.11675836
1358,0.11675836
1359,0.11675836
1360,0.11675836
1361,0.11675836
1362,0.11675836
1363,0.11675836
1364,0.11675836
1365,0.11675838
1366,0.11675836
1367,0.11675836
1368,0.11675836
1369,0.11675836
1370,0.11675836
1371,0.11675836
1372,0.11675836
1373,0.11675836
1374,0.11675836
1375,0.11675836
1376,0.11675836
1377,0.11675836
1378,0.11675836
1379,0.11675836
1380,0.11675836
1381,0.11675836
1382,0.11675836
1383,0.11675836
1384,0.11675836
1385,0.11675836
1386,0.11675836
1387,0.11675838
1388,0.11675836
1389,0.11675836
1390,0.11675836
1391,0.11675836
1392,0.11675836
1393,0.11675836
1394,0.11675836
1395,0.11675836
1396,0.11675836
1397,0.11675836
1398,0.11675836
1399,0.11675836
1400,0.11675836
1401,0.11675838
1402,0.11675836
1403,0.11675836
1404,0.11675836
1405,0.11675836
1406,0.11675836
1407,0.11675836
1408,0.11675836
1409,0.11675836
1410,0.11675838
1411,0.11675836
1412,0.11675836
1413,0.11675836
1414,0.11675836
1415,0.11675836
1416,0.11675836
1417,0.11675836
1418,0.11675836
1419,0.11675836
1420,0.11675836
1421,0.11675836
1422,0.11675836
1423,0.11675836
1424,0.11675836
1425,0.11675836
1426,0.11675836
1427,0.11675836
1428,0.11675836
1429,0.11675836
1430,0.11675836
1431,0.11675836
1432,0.11675836
1433,0.11675836
1434,0.11675836
1435,0.11675836
1436,0.11675836
1437,0.11675836
1438,0.11675836
1439,0.11675836
1440,0.11675836
1441,0.11675836
1442,0.11675836
1443,0.11675838
1444,0.11675836
1445,0.11675836
1446,0.11675836
1447,0.11675836
1448,0.11675836
1449,0.11675836
1450,0.11675836
1451,0.11675836
1452,0.11675836
1453,0.11675836
1454,0.11675836
1455,0.11675838
1456,0.11675836
1457,0.11675836
1458,0.11675836
1459,0.11675836
1460,0.11675836
1461,0.11675836
1462,0.11675836
1463,0.11675836
1464,0.11675836
1465,0.11675836
1466,0.11675836
1467,0.11675836
1468,0.11675836
1469,0.11675836
1470,0.11675836
1471,0.11675836
1472,0.11675836
1473,0.11675836
1474,0.11675836
1475,0.11675836
1476,0.11675836
1477,0.11675836
1478,0.11675836
1479,0.11675836
1480,0.11675836
1481,0.11675836
1482,0.11675836
1483,0.11675838
1484,0.11675836
1485,0.11675836
1486,0.11675836
1487,0.11675836
1488,0.11675836
1489,0.11675838
1490,0.11675836
1491,0.11675836
1492,0.11675836
1493,0.11675836
1494,0.11675836
1495,0.11675836
1496,0.11675836
1497,0.11675836
1498,0.11675836
1499,0.11675836
1500,0.11675836
1501,0.11675836
1502,0.11675836
1503,0.11675836
1504,0.11675836
1505,0.11675836
1506,0.11675836
1507,0.11675836
1508,0.11675836
1509,0.11675836
1510,0.11675836
1511,0.11675836
1512,0.11675836
1513,0.11675836
1514,0.11675836
1515,0.11675836
1516,0.11675836
1517,0.11675836
1518,0.11675836
1519,0.11675836
1520,0.11675836
1521,0.11675836
1522,0.11675836
1523,0.11675836
1524,0.11675836
1525,0.11675836
1526,0.11675836
1527,0.11675838
1528,0.11675836
1529,0.11675836
1530,0.11675836
1531,0.11675836
1532,0.11675836
1533,0.11675836
1534,0.11675836
1535,0.11675836
1536,0.11675836
1537,0.11675836
1538,0.11675836
1539,0.11675836
1540,0.11675836
1541,0.11675836
1542,0.11675836
1543,0.11675836
1544,0.11675836
1545,0.11675836
1546,0.11675836
1547,0.11675836
1548,0.11675836
1549,0.11675836
1550,0.11675836
1551,0.11675836
1552,0.11675836
1553,0.11675836
1554,0.11675836
1555,0.11675836
1556,0.11675836
1557,0.11675836
1558,0.11675836
1559,0.11675836
1560,0.11675836
1561,0.11675836
1562,0.11675836
1563,0.11675836
1564,0.11675836
1565,0.11675836
1566,0.11675836
1567,0.11675836
1568,0.11675836
1569,0.11675836
1570,0.11675836
1571,0.11675836
1572,0.11675836
1573,0.11675836
1574,0.11675836
1575,0.11675836
1576,0.11675836
1577,0.11675836
1578,0.11675836
1579,0.11675836
1580,0.11675836
1581,0.11675836
1582,0.11675836
1583,0.11675836
1584,0.11675836
1585,0.11675836
1586,0.11675836
1587,0.11675836
1588,0.11675836
1589,0.11675836
1590,0.11675836
1591,0.11675836
1592,0.11675836
1593,0.11675836
1594,0.11675836
1595,0.11675836
1596,0.11675836
1597,0.11675836
1598,0.11675836
1599,0.11675836
1600,0.11675836
1601,0.11675836
1602,0.11675836
1603,0.11675836
1604,0.11675836
1605,0.11675836
1606,0.11675836
1607,0.11675836
1608,0.11675836
1609,0.11675836
1610,0.11675836
1611,0.11675836
1612,0.11675836
1613,0.11675836
1614,0.11675836
1615,0.11675836
1616,0.11675836
1617,0.11675836
1618,0.11675836
1619,0.11675836
1620,0.11675836
1621,0.11675836
1622,0.11675836
1623,0.11675838
1624,0.11675836
1625,0.11675838
1626,0.11675836
1627,0.11675836
1628,0.11675836
1629,0.11675836
1630,0.11675836
1631,0.11675836
1632,0.11675836
1633,0.11675836
1634,0.11675836
1635,0.11675836
1636,0.11675836
1637,0.11675836
1638,0.11675836
1639,0.11675836
1640,0.11675836
1641,0.11675836
1642,0.11675836
1643,0.11675836
1644,0.11675836
1645,0.11675836
1646,0.11675836
1647,0.11675836
1648,0.11675836
1649,0.11675836
1650,0.11675836
1651,0.11675836
1652,0.11675836
1653,0.11675836
1654,0.11675836
1655,0.11675836
1656,0.11675838
1657,0.11675836
1658,0.11675836
1659,0.11675836
1660,0.11675836
1661,0.11675836
1662,0.11675836
1663,0.11675836
1664,0.11675836
